intercepto,Confiança_consumidor,Desemprego,SELIC,IBC-Br,IPCA,Endividamento_das_familias
1,0.04012871778030025,14.369702110746,0.261054110945372,0.006779635781012594,0.982111435191819,44.068590643419
1,0.03274555930256717,14.0808304465504,0.311818572249948,-0.0019242360419635673,0.758778019897752,44.7475011945186
1,0.01695108277085655,13.6411558866586,0.352847135454535,-0.004997839381529978,1.02620805093885,45.4574965644746
1,-0.006424935249748742,13.217018678514,0.399393977673435,0.007870548314739878,1.14074718642609,46.6259641605598
1,0.0014247573275536496,12.7869273000806,0.452360014661924,-0.0011955553651468165,1.25159707356612,47.5682849151999
1,-0.04030773282754563,12.4495944915361,0.479186891525592,0.005366470620417729,1.0863892820323,48.0631613407574
1,-0.021495401494144417,12.0999683806552,0.618716280339706,0.015181450485099113,0.851521202544733,48.609615732146
1,-0.0046992386204491865,11.6909303571131,0.769736360970417,0.0038398439806455187,0.602637136433608,49.3241633541263
1,-0.03596935122409306,11.3748401131154,0.718421342788318,-0.020431890842045775,0.62204231904315,49.3317981888248
1,-0.05701511573727558,10.8916029225012,0.842518940686555,0.011168089968896844,0.738889991763944,49.395077873205
1,0.05250358871229999,10.4703501411286,0.880721742345381,0.011339279766436228,1.41294144383144,49.6509605326821
1,0.020580119232993077,10.1182624860549,0.884438560775114,-0.00043551148195764,0.992694333817249,49.7891687521511
1,0.041375991591551475,9.59106521391268,0.994769919948132,0.0015833078973175319,0.595463910902366,49.7910907003547
1,-0.013274813089997117,9.28213217977858,1.02494221224731,-0.0003998826997149152,0.924150743855649,49.9052775148671
1,0.008106100804278427,9.10405055719808,0.999127095588272,0.016351274460935983,-0.588643502172006,50.1315458601149
1,-0.006968712516444597,8.96628192526707,1.09028770334309,-0.0020119589616962585,-0.0653246374535853,49.789112316984
1,0.02583904854652541,8.83319510021345,1.09122493254755,0.0010526420331578024,-0.225889245127338,49.619030126844
1,0.030465941167657995,8.59991856637697,0.995641314303162,0.002799899086949331,0.461175018452832,49.6060122691281
1,0.00747593191053042,8.48306164980957,1.07673472820704,-0.007927287179346543,0.359323666701053,49.2127000972738
1,0.023501525689550107,8.31691988135153,1.11344021564684,-0.0007981347267769223,0.491692979549291,49.0368042781507
1,0.019477525373619464,8.46345082142574,1.09590172131289,-0.005285065553561452,0.604969410708812,48.8387352804264
1,0.009567998291385216,8.26962873655791,1.02376374086873,0.0291347241072355,0.522213843267434,48.6962442957244
1,0.030415036535997864,8.21073253193255,1.11818252172617,0.0008128943711689374,0.51678038072899,48.7344371494257
1,0.008133985040157832,8.13296570012716,0.987948502497743,0.010317669291930898,0.519296417872696,48.7032662670336
1,-0.0019213282625489825,8.11533221802875,1.08440007294197,-0.017416097643463857,0.313085230765937,49.0964761878546
1,0.02543755129816372,8.04012827991301,1.07554940975297,0.0013678043721236932,0.158144311711555,48.6523468473365
1,-0.010319594740909821,7.95383943559336,1.02440231144908,0.0032070096584302377,0.221318683904918,48.232861492782
1,0.033541600724153575,7.92075510945119,1.06613347440304,-0.0037153125763369488,0.562151315861188,48.3297319137868
1,0.0009342551004012378,7.87676979726599,0.981919504494101,0.0012352275789311307,0.310604826614398,48.1554859373892
1,0.0038451712038920505,7.92062567819856,0.971611559584976,0.002903009165532211,0.146128077834911,48.0612439329372
1,-0.0351591864148455,7.89059810733099,0.981919766646938,0.006307327217887071,0.276599002368235,47.9730624384921
1,-0.0004449190210129572,7.78107015135741,0.881263856315504,0.013156828246458474,0.442101310886144,47.6904318523927
1,-0.0022146178971782504,7.60820147067795,0.944349359022799,-0.003501386248490057,0.470736344423837,47.7686920308384
1,0.021769547135746414,7.43605835943632,0.895965943668499,0.0021707473202843275,0.482858709531694,47.8904384927712
1,-0.003211344109328884,7.30798118295987,0.798871793167782,-0.00047653759822452457,-0.0257854356830323,47.7969689201913
1,0.004349105463671954,7.12860847521383,0.956285716474257,0.0004499048420232299,0.27572210526873,47.7386779189966
1,-0.007344892740053233,6.94167224657318,0.805650044735515,0.009029830171931152,0.517334905672232,47.7331570349137
1,0.002498426024888367,6.96755529043386,0.797095399420391,0.008189009499514732,0.436504198328069,47.8375669406562
1,0.007723268254707705,6.87508009547517,0.85889124622301,0.002916937066904879,0.487864691468616,48.0692069279275
1,-0.024553139696296356,6.74021440640568,0.819265739143212,0.0023959099356289926,0.304859185435231,48.181023938739
1,-0.03604862968948819,6.57314054197241,0.844914147079492,0.007950098560794316,0.461950941772094,48.1542219169952
1,-0.01833410961446713,6.48665482446268,0.895694041276651,0.0014286197856803184,0.538722600610945,48.0832547234479
1,0.011430557943513442,6.45224482388873,0.852883213447041,-0.0015607591730173453,0.416144716553769,48.1830230880005
1,-0.01689133419350064,6.51924884418173,0.922359783666722,-0.005015292537874139,0.411174251455131,48.424189805442
1,-0.0177687434283893,6.48459797589801,0.97754505921128,0.0058012047372297815,0.174366507183438,48.5107949954879
1,-0.03986158627403036,6.44670761250465,1.11501310836908,0.006490148713405475,0.944749364764092,48.5676558418317
